OID_,OBJECTID_1,OBJECTID_2,NOMBRE,CODIGO,JURISDICCI,LOC,CP,DIRECCION,TEL,EMAIL,PARTIDO,RSAN_08,X,Y,CENTER_ID
,"2,028","1,432",H. CENTRAL DE PILAR J. SANGUINETTI,"63,800,031",MUNI,Pilar,"1,629",Victor Vergani N° 860,02322-420508/664000, ,PILAR,V,-58.910284830000002,-34.461094330000002,403
,"2,029","1,433",H. MAT .INF. H. MEISNER,"63,800,481",MUNI,Presidente  Derqui,"1,635",Iparraguirre N° 239,02322-485201/02,hospitalsanguinetti@yahoo.com.ar,PILAR,V,-58.839734620000002,-34.493833590000001,404
,"2,030","1,434",C.S. MARIA AUXILIADORA (W. Morris),"63,800,235",MUNI,Del Viso,"1,669",Santa María N° 2500,02320-472200, ,PILAR,V,-58.785742949999999,-34.446509130000003,405
,"2,031","1,435",C.S. NTRA. SRA. DE FATIMA,"63,800,189",MUNI,Fátima,"1,633",Isla Jorge N° 210,02322-490701, ,PILAR,V,-58.993232720000002,-34.438252030000001,406
,"2,032","1,436",U.S. LA LONJA,"63,800,065",MUNI,La Lonja,"1,629",Ramos Mejias N° 2634,02322-470144, ,PILAR,V,-58.827919799999997,-34.454329170000001,407
,"2,033","1,437",C.S. LA LOMITA,"63,800,324",MUNI,Pilar,"1,629",Las Alondras N° 143,-, ,PILAR,V,-58.922328839999999,-34.438308229999997,408
,"2,034","1,438",U.S. PTE. DERQUI,"63,800,014",MUNI,Presidente  Derqui,"1,635",Sarmiento N° 1178, , ,PILAR,V,-58.842355890000000,-34.492293709999998,409
,"2,045","1,452",U.S. M.T. Reggio,"63,800,383",MUNI,Presidente  Derqui,"1,635",Colombia y Jujuy, , ,PILAR,V,-58.827197120000001,-34.486397179999997,410
,"2,046","1,453",C.S. Pinazo,"63,800,701",MUNI,Del Viso,"1,669",Sta. Cecilia y Copello S/N,02320-401012, ,PILAR,V,-58.812752719999999,-34.450217760000001,411
,"2,047","1,454",C.S. Villa Rosa,"63,800,111",MUNI,Villa  Rosa,"1,629",Serrano N° 996,02322-495107, ,PILAR,V,-58.866680760000001,-34.422936450000002,412
,"2,048","1,455",U.S. Rio Lujan,"63,800,359",MUNI,Río Luján,"1,629",Bocacay e/Santa María y Membrillar,02322-490685, ,PILAR,V,-58.973702230000001,-34.445021629999999,413
,"2,049","1,456",U.S. Monterrey,"63,800,251",MUNI,Presidente  Derqui,"1,635",Chacabuco y Paraguay S/N, , ,PILAR,V,-58.834262449999997,-34.481806400000004,414
,"2,050","1,457",C.S. Agustoni-Enfermera Juana C. Ataide,"63,800,502",MUNI,Pilar,"1,629",Houssay y Honduras, , ,PILAR,V,-58.910233699999999,-34.439593649999999,415
,"2,051","1,458",C.S. TORO,"63,800,375",MUNI,Presidente  Derqui,"1,635",Noriega e/Rio IV y III,02322-487205/485203, ,PILAR,V,-58.849308450000002,-34.499393869999999,416
,"2,052","1,459",C.S. Angelina Manzanares,"63,800,081",MUNI,Manzanares,"1,629",Alas Argentinas N° 79,02322-490702, ,PILAR,V,-59.005360699999997,-34.453323269999999,417
,"2,053","1,460",C.A.P.S.,"63,800,090",MUNI,Zelaya,"1,629",S. González N° 795,-, ,PILAR,V,-58.867929770000003,-34.373165780000001,418
,"2,054","1,461",U.S. Santa Ana,"63,800,391",MUNI,Presidente  Derqui,"1,635",Reynaldo Pacheco S/N,02322-488905, ,PILAR,V,-58.831564440000001,-34.499997270000001,419
,"2,055","1,462",U.S. MOVIL,"63,800,413",MUNI,Pilar,"1,629",Itinerario, , ,PILAR,V,-58.954053670000000,-34.430495160000000,420
,"2,065","1,304",INST. DE REHAB. PSICOFISICA,"37,100,696",MUNI,San Andrés,"1,651",La Crujía  N° 3229,011-48300707/00557, ,GRAL. SAN MARTIN,V,-58.543431509999998,-34.566992280000001,421
,"2,066","1,353",H. L. DR. E. MARENGO,"37,100,114",MUNI,Villa Ballester,"1,653",República N° 10,011-48475033, ,GRAL. SAN MARTIN,V,-58.549670720000002,-34.547367809999997,422
,"2,067","1,354",C.S. RAMON CARRILLO,"37,100,246",MUNI,Villa Bonich,"1,650",Ocampo N° 5023,011-48300690, ,GRAL. SAN MARTIN,V,-58.575359339999999,-34.564982409999999,423
,"2,068","1,355",C.S.BILINGHURST,"37,100,203",MUNI,Billinghurst,"1,650",1era. Junta N° 5745,011-45127040/35,nmarengo@arnet.com.ar,GRAL. SAN MARTIN,V,-58.573949079999998,-34.573909770000000,424
,"2,069","1,356",C.S. DR. LUIS AGOTE,"37,100,033",MUNI,José León Suarez,"1,655",Calle N° 55 J. V. González N° 50,011-45801056/57, ,GRAL. SAN MARTIN,V,-58.575188470000001,-34.530155379999997,425
,"2,070","1,357",C.A.P.S. Nº 10 BO. ESPERANZA,"37,100,106",MUNI,José León Suarez,"1,655",Garibaldi N° 1897,011-45801042, ,GRAL. SAN MARTIN,V,-58.566842880000003,-34.528184799999998,426
,"2,071","1,358",H. MUN.  DR. D. THOMPSON,"37,100,084",MUNI,General San Martín,"1,650",Avellaneda N° 33,011-48300684/7,administracion-evaperon@ms.gba.gov.ar,GRAL. SAN MARTIN,V,-58.544735500000002,-34.581230830000003,427
,"2,072","1,359",C.S. Nº 13 VA. LINCH,"37,100,556",MUNI,Villa Lynch,"1,672",Azcuénaga  N° 226,011-48300709, ,GRAL. SAN MARTIN,V,-58.524549639999996,-34.592552400000002,428
,"2,073","1,360",C.S. Nº 3 VA. CONCEPCION,"37,100,131",MUNI,Villa Concepción,"1,651",Calle 88(Independencia) N° 876,011-48300711/23,C.A.P.S.9sanmartin@arnet.com.ar,GRAL. SAN MARTIN,V,-58.530433209999998,-34.546294170000003,429
,"2,081","1,731",C.S. Nº 7 - Bº INDEPENDENCIA,"37,100,661",MUNI,José León Suarez,"1,655",Malvinas Argentinas N° 3699 Bo. Independencia,011-45801043, ,GRAL. SAN MARTIN,V,-58.579798439999998,-34.535606029999997,430
,"2,082","1,732",H. L. DR. FLEMING,"37,100,548",MUNI,José León Suarez,"1,655",Avda. Marquez y 9 de Julio N° 4200,011-45801045/50,centrosalud@arnet.com.ar,GRAL. SAN MARTIN,V,-58.582478459999997,-34.547951859999998,431
,"2,083","1,733",C.A.P. Nº 15 VA. LANZONI,"37,100,572",MUNI,Villa Lanzoni,"1,655",Ibera N° 7456Bo. 9 de Julio,011-45135121, ,GRAL. SAN MARTIN,V,-58.589948849999999,-34.544327260000003,432
,"2,084","1,734",C.S. Nº 6 Bº JARDIN DEL LIBERTADOR,"37,100,688",MUNI,Loma Hermosa,"1,657",Los Pensamientos N° 5321,011-45135122/25,hospitalbelgrano@ciudad.com.ar,GRAL. SAN MARTIN,V,-58.592725639999998,-34.553608019999999,433
,"2,085","1,735",C.A.P. Nº 14 Bº U.T.A.,"37,100,564",MUNI,Loma Hermosa,"1,657",Mitre N° 1253 Bo. UTA,011-45135120/24,C.A.P.S.n6@yahoo.com.ar,GRAL. SAN MARTIN,V,-58.518136290000001,-34.562132810000001,434
,"2,086","1,736",C.S. HEROES DE MALVINAS,"37,100,653",MUNI,San Andrés,"1,651",Catamarca  N° 2152,011-48300708, ,GRAL. SAN MARTIN,V,-58.535044290000002,-34.557800110000002,435
,"2,087","2,332",DEPTO. MED. LABORAL,"37,100,793",MUNI,General San Martín,"1,650",9 de Julio y Marquez,011-48300657,adearmas14@yahoo.com.ar,GRAL. SAN MARTIN,V,-58.582460240000003,-34.547905909999997,436
,"2,088","2,333",SERV. DE EMERG. MUN.,"37,100,912",MUNI,José León Suarez,"1,655",San Ramón N° 6574,011-45801046/47221573, ,GRAL. SAN MARTIN,V,-58.580518130000002,-34.546009509999998,437
,"2,097","1,390",C.S. LA CASITA,"76,001,758",MUNI,San Miguel,"1,663",Serano 2773 e/ Primera Junta y Salerno, , ,SAN MIGUEL,V,-58.721967489999997,-34.529772350000002,438
,"2,098","1,591",U.S. 29 de septiembre,"76,001,750",MUNI,San Miguel,"1,663",Letonia y Rodrigo de Triana, , ,SAN MIGUEL,V,-58.758705689999999,-34.558394149999998,439
,"2,099","1,768",C.S. 17 DE AGOSTO,"76,000,639",MUNI,Bella Vista,"1,661",O. V. Andrade N° 1953 - Bo. Barrufaldi,011-46664396/2493, ,SAN MIGUEL,V,-58.660096119999999,-34.564317019999997,440
,"2,100","1,769",H. OFTALMOLOGICO MÑOR. J. B. BARBICH,"76,001,376",MUNI,San Miguel,"1,663",Av. Pte. Perón N° 684,011-44518200, ,SAN MIGUEL,V,-58.702538640000000,-34.549166630000002,441
,"2,101","1,771",C.S. DRA. MARTA ANTONIAZZI,"76,000,469",MUNI,San Miguel,"1,663",Irigoin y Av. Sarmiento Bo. Sarmiento,011-44654967, ,SAN MIGUEL,V,-58.746932649999998,-34.560991489999999,442
,"2,102","1,772",U.S. RODOLFO PODESTA,"76,000,604",MUNI,San Miguel,"1,663",Charlone y Paula Albarracín  N° 4553 Bo. Mitre,011-44551558/655292, ,SAN MIGUEL,V,-58.737614749999999,-34.570873620000000,443
,"2,103","1,773",C.S. AT. PROGRAMADA U.F.O.,"76,000,655",MUNI,San Miguel,"1,663",Pringles  N° 2774 Bo. Manuelita,011-44655211, ,SAN MIGUEL,V,-58.732070630000003,-34.549266039999999,444
,"2,104","1,774",C.S. DR. RAUL MATERA,"76,000,361",MUNI,Bella Vista,"1,661",Emilio Lamarca N° 1217 Bo. Lomas de Mariló,011-44680299/2498, ,SAN MIGUEL,V,-58.718755969999997,-34.597056559999999,445
,"2,105","1,775",H. MUN. DR. R. LARCADE,"76,000,329",MUNI,San Miguel,"1,663",Av. Pte. Perón N° 2311,011-44515836/30, ,SAN MIGUEL,V,-58.720721529999999,-34.535997790000003,446
,"2,114","1,813",C.S. RAMON CARRILLO,"76,000,876",MUNI,Bella Vista,"1,661",Corrientes y La Niñs - Bo. San Ambrosio,011-44681071, ,SAN MIGUEL,V,-58.730357159999997,-34.589541320000002,447
,"2,115","1,821",C.I.C. Maria Lobato,"76,001,683",MUNI,San Miguel,"1,663",Remigio López Nº 710 esq. Juan José Paso, , ,SAN MIGUEL,V,-58.729458080000001,-34.573767990000000,448
,"2,116","1,823",C. DE MED. LABORAL,"76,001,333",MUNI,San Miguel,"1,663",Belgrano N° 1342,011-44515843, ,SAN MIGUEL,V,-58.712170839999999,-34.544027300000003,449
,"2,117","2,057",C.A.P.S. SAN MIGUEL OESTE,"76,001,825",MUNI,San Miguel,"1,663",Maestro Ferrerira Nª 1789,011-44654967, ,SAN MIGUEL,V,-58.743953679999997,-34.567773590000002,450
,"2,118","2,058",C.A.P.S. PADRE MORA,"76,001,834",MUNI,San Miguel,"1,663",Pavón Nº 2723,011-44515786, ,SAN MIGUEL,V,-58.715662870000003,-34.524478459999997,451
,"2,119","2,414",U.S. Camila Rolon,"76,001,926",MUNI, ,0,S/D, , ,SAN MIGUEL,V,-58.681984069999999,-34.537985110000001,452
,"2,120","2,415",U.S. 20 de Julio,"76,001,935",MUNI, ,0,S/D, , ,SAN MIGUEL,V,-58.684275030000002,-34.536558220000003,453
,"2,121",0,MOVIL DE EPIDEMIOLOGIA,"76,001,952",MUNI,San Miguel,"1,663",Belgrano Nº 1159, , ,SAN MIGUEL,V,-58.710629249999997,-34.542611569999998,454
,"2,122",0,C.P.A.,"76,001,960",PROV,San Miguel,"1,663",Pardo al 500 y Maestro Ferreyra- Club de Polo Los, , ,SAN MIGUEL,V,-58.725971489999999,-34.581049380000003,455
,"2,123","1,525",U.F. TIERRAS ALTAS,"51,500,442",MUNI,Tortuguitas,"1,667",Paso de Los Andes e/Gral. Pico y Plus Ultra,02320-499138, ,MALVINAS ARGENTINAS,V,-58.739352889999999,-34.481846550000000,456
,"2,133",610,C.S. Nº 21,"44,101,398",MUNI,Arana,"1,900",Calle 131 e/639 y 640 S/N,0221-4910711, ,LA PLATA,XI,-57.891619300000002,-34.999256600000002,457
,"2,134",611,C.S. Nº 19,"44,101,371",MUNI,Aeropuerto,"1,900",Calle 611 y 4,0221-4861836, ,LA PLATA,XI,-57.887212529999999,-34.954887509999999,458
,"2,135",612,C.S. Nº 29,"44,102,149",MUNI,La Plata,"1,900",Camino Gral. Belgrano y 501 Rep. De Los Niños,0221-4841409 int. 102,sala34@netvek.com.ar,LA PLATA,XI,-58.019675300000003,-34.889631399999999,459
,"2,136",613,C.S. Nº 41,"44,105,420",MUNI,Altos de San Lorenzo,"1,900",Calle 84 e/131 y132 S/N,0221-4531423, ,LA PLATA,XI,-57.940568900000002,-34.963344419999999,460
,"2,137",614,C.S. Nº 36,"44,102,421",MUNI,Villa Elisa,"1,894",Calle 412 y 29 S/N,0221-4740101, ,LA PLATA,XI,-58.108437320000000,-34.868760680000001,461
,"2,138",615,C.S. Nº 26,"44,101,479",MUNI,Villa Alba,"1,900",Calle 122 y 604,0221-4864112, ,LA PLATA,XI,-57.882781899999998,-34.940157370000001,462
,"2,139",616,C.S. Nº 39 H. DE ANCIANOS D. ROCHA,"44,102,781",MUNI,Villa Elisa,"1,894",Calle 46 e/116 Bo. Jardín,0221-4871239, ,LA PLATA,XI,-58.081201090000000,-34.847393570000001,463
,"2,140",617,C.S. Nº 23 A. ETCHEVERRY,"44,101,410",MUNI,Angel Etcheverry,"1,901",Calle 53 e/228 y 229 S/N,0221-4961393, ,LA PLATA,XI,-58.071522750000000,-35.027160569999999,464
,"2,141",618,C.S. Nº 22,"44,102,114",MUNI,Ignacio Correa,"1,909",Calle 30 y 696,0221-4912084, ,LA PLATA,XI,-57.841437460000002,-35.031385149999998,465
,"2,142",648,C.S. Nº 42,"44,105,566",MUNI,La Plata,"1,900",Calle 149 e/35 y 36 Bo. Las Malvinas,0221-4798399, ,LA PLATA,XI,-58.008715750000000,-34.943258470000004,466
,"2,150",813,H.I.A. ESP. PEDIATRIA SOR MARIA LUDOVICA,"44,101,231",PROV,La Plata,"1,900",Calle 14 N° 1631,0221-4535901 al 10/912 /3, ,LA PLATA,XI,-57.943261270000001,-34.931608799999999,467
,"2,151",814,H.I.G.A. GRAL. SAN MARTIN,"44,101,304",PROV,La Plata,"1,900",Calle 1 esq. 70,0221-421-1195/99, ,LA PLATA,XI,-57.923516480000004,-34.923974180000002,468
,"2,152",815,H.I.G.A. DR. R. ROSSI,"44,100,251",PROV,La Plata,"1,900",Calle 37 e /117 y 118 N° 183,0221-4828821/4247598, ,LA PLATA,XI,-57.953540590000003,-34.895904280000003,469
,"2,153",816,H.Z.G.A. DR. GUTIERREZ,"44,101,240",PROV,La Plata,"1,900",Diag. 114 e/39 y 40 S/N,0221-4215241,reencuentro@ms.gba.gov.ar,LA PLATA,XI,-57.948325720000000,-34.895777840000001,470
,"2,154",817,H.Z. ESP. ODONTOLOGIA INF. DR. BOLLINI,"44,101,291",PROV,La Plata,"1,900",Calle 53 esq. 16 N° 1051,0221-4570262/513460,secdir@sbarra.ms.gba.gov.ar,LA PLATA,XI,-57.957099690000000,-34.924645859999998,471
,"2,155",854,INST. DE HEMOTERAPIA,"44,100,162",PROV,La Plata,"1,900",Calle 15 y 66 S/N,0221-4510137/573313, ,LA PLATA,XI,-57.944207179999999,-34.932558360000002,472
,"2,156",874,C.S. Nº 24,"44,101,444",MUNI,El Peligro,"1,893","Ruta 2 Km.44,5",02229-491950, ,LA PLATA,XI,-58.080385309999997,-35.074886829999997,473
,"2,157",875,U.S. N° 43,"44,105,574",MUNI,La Plata,"1,900",Calle 7 esq.631 Bo. San Carlos,0221-4910689, ,LA PLATA,XI,-57.874449869999999,-34.971632909999997,474
,"2,158",881,DIR. DE EMERGENCIA SANITARIA,"44,105,685",PROV,La Plata,"1,900",Calle 51 esq. 17,0221-4292897,bollini@ms.gba.gov.ar,LA PLATA,XI,-57.959180949999997,-34.924770979999998,475
,"2,167","1,165",C.P.A. - Adicciones,"44,106,989",PROV,Los Hornos,"1,900",Calle 137 Nº 1201 esq. 57,0221-4562002, ,LA PLATA,XI,-57.976226709999999,-34.946869790000001,476
,"2,168","1,166",C.A.P.S. Nº 44,"44,106,636",MUNI,Los Hornos,"1,900",Calle 159 y 54, , ,LA PLATA,XI,-58.001408439999999,-34.965768619999999,477
,"2,169","1,167",CONS. EXT.-Adicciones,"44,107,006",PROV,Villa Elvira,"1,900",Diag.73 y 119 Club Victoria,0221-154190798, ,LA PLATA,XI,-57.916262330000002,-34.919704860000003,478
,"2,170","1,197",U.P.A. 6,"44,106,978",PROV,La Plata,"1,900",66 y 153, , ,LA PLATA,XI,-57.982419350000001,-34.969454550000002,479
,"2,171","1,206",C.S. Integral Sandra Cabrera,"44,106,627",PROV,La Plata,"1,900",Calle 1 Nº 1723 e/67 y 68, , ,LA PLATA,XI,-57.926668640000003,-34.921634390000001,480
,"2,172","1,212",VACUNATORIO DEL PODER JUDICIAL,"44,107,004",PROV,La Plata,"1,900","13, 885", , ,LA PLATA,XI,-57.956187210000003,-34.920214970000004,481
,"2,173","1,213",VACUNATORIO DE LA U.N.L.P.,"44,106,995",PROV,La Plata,"1,900","47,  E/6 Y 7", , ,LA PLATA,XI,-57.951557579999999,-34.912524939999997,482
,"2,174",0,CONS. DE PROTESIS MINIST. SALUD,"44,107,021",PROV,La Plata,"1,900",51 Nº 1120, , ,LA PLATA,XI,-57.959481250000003,-34.925046240000000,483
,"2,175",0,CONS. ODONT. SEDE MINIST. SALUD,"44,107,012",PROV,La Plata,"1,900",51 Nº 1120, , ,LA PLATA,XI,-57.959575430000001,-34.925128649999998,484
,"2,176",0,Comisión Conjunta de Investigaciones en Salud,"44,199,997",N/C,La Plata,"1,900",Calle 4 Nº 962, , ,LA PLATA,XI,-57.945313270000000,-34.913008750000003,485
,"2,177","2,446",DIR. DE EPIDEMIOLOGIA,"4,419,999",PROV,La Plata,"1,900",Calle 51 ENTRE 17 Y 18, , ,LA PLATA,XI,-57.959646440000000,-34.925190000000001,486
,"2,203","1,530",U.F. San Jorge,"51,500,434",MUNI,Grand Bourg,"1,615",Paso de Los Andes N° 1152,02320-481980, ,MALVINAS ARGENTINAS,V,-58.730362470000003,-34.493435069999997,487
,"2,204","1,531",U.F. El Camino,"51,501,309",MUNI,Grand Bourg,"1,615",Wilde y Asamblea, ,epidemiomalvinas@hotmail.com,MALVINAS ARGENTINAS,V,-58.744027520000003,-34.500529069999999,488
,"2,205","1,532",U.F. Bº Panamericano,"51,501,359",MUNI,Pablo Nogués,"1,613",Capitán Giacchino  y Bouchard N° 1022,-, ,MALVINAS ARGENTINAS,V,-58.730123710000001,-34.490808569999999,489
,"2,206","1,533",U.F. ARA GRAL BELGRANO,"51,500,540",MUNI,Pablo Nogués,"1,613",Valparaiso e/Cangallo y San Martin,02320-484893, ,MALVINAS ARGENTINAS,V,-58.709862399999999,-34.490731840000002,490
,"2,207","1,543",U.F. Tortuguitas,"51,501,334",MUNI,Tortuguitas,"1,667",Avenida Directorio N° 279 e/Misiones y Moreno,02320-624416, ,MALVINAS ARGENTINAS,V,-58.762481319999999,-34.469586939999999,491
,"2,208","1,544",U.F. QUESADA PACHECO,"51,500,221",MUNI,Pablo Nogués,"1,613",Morse e/Río de La Plata y Soler,011-46631298, ,MALVINAS ARGENTINAS,V,-58.693673670000003,-34.476170619999998,492
,"2,209","1,545",U.F. SANTA MARIA,"51,500,426",MUNI,Grand Bourg,"1,615",Santos Vegas e/B. Lynch y Alte. Brown Bo. San Pas*,02320-489966, ,MALVINAS ARGENTINAS,V,-58.733244399999997,-34.501403840000002,493
,"2,217","1,553",U.F.  AMPLIACION DEVOTO,"51,501,015",MUNI,Grand Bourg,"1,615",Paso de los Patos y Mario Bravo,02320-411475, ,MALVINAS ARGENTINAS,V,-58.724802650000001,-34.502861240000001,494
,"2,218","1,554",U.F. SAN CALAL,"51,500,710",MUNI,Adolfo Sordeaux,"1,612",Marcelo Fitte e/ Gral. Pico y Plus Ultra,-, ,MALVINAS ARGENTINAS,V,-58.659802120000002,-34.505243270000001,495
,"2,219","1,555",U.S. KM. 30,"51,500,582",MUNI,Adolfo Sordeaux,"1,612",Rosario N° 4572 e/Postela y Rondeau,011-47414366, ,MALVINAS ARGENTINAS,V,-58.669053509999998,-34.502418089999999,496
,"2,220","1,556",H. MOVIL 110,"51,501,410",MUNI,Grand Bourg,"1,615",Colonia 35 e/12 de Octubre y José Hernandez, , ,MALVINAS ARGENTINAS,V,-58.750868910000001,-34.484253920000000,497
,"2,221","1,557",U.F. SOLAR DEL NORTE,"51,500,981",MUNI,Los Polvorines,"1,613",Dante Alighieri y Acevedo N° 2571 Bo. Solar del N*,011-44518485, ,MALVINAS ARGENTINAS,V,-58.710867669999999,-34.522220740000002,498
,"2,222","1,558",U.F.MOVIL Nº 86,"51,501,171",MUNI,Grand Bourg,"1,615",Sobral y Lecobusier Area de Promoción El Triángulo,-, ,MALVINAS ARGENTINAS,V,-58.688587790000000,-34.465386809999998,499
,"2,223","1,559",H. OFTALMOLOGICO MEDALLA MILAGROSA,"51,501,210",MUNI,Los Polvorines,"1,613","Ruta 8 Km.32,500",011-46648520/8543/4846, ,MALVINAS ARGENTINAS,V,-58.717402559999996,-34.520871589999999,500
,"2,224","1,560",U.F.MOVIL Nº 85,"51,501,163",MUNI,Tortuguitas,"1,667",Pascal y Drago,-, ,MALVINAS ARGENTINAS,V,-58.710372939999999,-34.443653060000003,501
,"2,225","1,561",U.S. TTE PRIMERO IBAÑEZ,"51,501,261",MUNI,Adolfo Sordeaux,"1,612",Colpayo N° 911,-, ,MALVINAS ARGENTINAS,V,-58.655662290000002,-34.499944249999999,502
,"2,234","1,659",H. MUN. DE TRAUMA Y EMERGENCIAS Dr. Abete,"51,501,376",MUNI,Pablo Nogués,"1,615",Miraflores N° 126,011-44699600, ,MALVINAS ARGENTINAS,V,-58.733779040000002,-34.464350300000000,503
,"2,235","1,737",H. GRAL. LOS POLVORINES DR. CARRILLO,"51,500,311",MUNI,Los Polvorines,"1,613",San Martín N° 2993,011 -46600165/638051, ,MALVINAS ARGENTINAS,V,-58.693768679999998,-34.498279140000001,504
,"2,236","1,738",H. MAT. INF. M.AKIL DE MENEM,"51,501,031",MUNI,Grand Bourg,"1,615",Paso de los Andes N° 1152,02320-485126/481980, ,MALVINAS ARGENTINAS,V,-58.730464679999997,-34.493305640000003,505
,"2,237","1,739",U.F. MAGDALENA,"51,501,236",MUNI,Los Polvorines,"1,613",San Ignacio N° 1461 y Cerrito Bo. Magdalena,-, ,MALVINAS ARGENTINAS,V,-58.712360869999998,-34.506118770000000,506
,"2,238","1,740",H. SALUD MENTAL EVITA,"51,501,198",MUNI,Villa de Mayo,"1,613",Los Eucaliptos N° 501,011-44636525/6525, ,MALVINAS ARGENTINAS,V,-58.683043970000000,-34.522822169999998,507
,"2,239","1,741",H.MUN. ODONTOLOGICO,"51,501,180",MUNI,Los Polvorines,"1,613","Ruta 8 Km.32,500",011-46648543/8520, ,MALVINAS ARGENTINAS,V,-58.717495679999999,-34.520809040000003,508
,"2,240","1,742",H. PEDIAT. M. GERVASONI,"51,501,244",MUNI,Grand Bourg,"1,615",Luis Vernet N° 1469,02320-414550, ,MALVINAS ARGENTINAS,V,-58.726897469999997,-34.483938479999999,509
,"2,241","1,754",HOGAR NUESTROS MAYORES,"51,501,201",MUNI,Grand Bourg,"1,615",Luis Vernet N° 944,02320-412627/488987, ,MALVINAS ARGENTINAS,V,-58.734047889999999,-34.487746819999998,510
,"2,249",0,C.A.P.S. SAN EDUARDO,"51,501,564",MUNI,Grand Bourg,"1,615",Le Corbusier Nº 1536, , ,MALVINAS ARGENTINAS,V,-58.678060389999999,-34.477803940000001,511
,"2,250",0,C.P.A.,"51,501,556",PROV,Malvinas Argentinas,"1,613",Buenos Aires Nº 60 y Arturo Illia Nº 9500 ex ruta, , ,MALVINAS ARGENTINAS,V,-58.762524040000002,-34.493934549999999,512
,"2,286","1,440",HOGAR Santa Teresa de Jornet,"52,500,102",MUNI,Marcos Paz,"1,727",Aritóbulo del Valle N° 2226,0220-4774417,hospital-administracion@municipiomarcospaz.gov.ar,MARCOS PAZ,VII,-58.836815930000000,-34.786238760000003,513
,"2,287","2,361",C.P.A. - Adicciones,"52,500,145",PROV,Marcos Paz,"1,727",Lavalle Nº 2204,0220-4771903, ,MARCOS PAZ,VII,-58.846256259999997,-34.788837110000003,514
,"2,288","2,402",U.S. El Prado,"52,500,161",MUNI,Marcos Paz,"1,727","Diagonal  Monteagudo,", , ,MARCOS PAZ,VII,-58.824551110000002,-34.777905490000002,515
,"2,289","2,403",C.I.C. Dr. Nestor Kirchner,"52,500,170",MUNI,Marcos Paz,"1,727","Pte. Peron,  ESQ  Eva Duarte", , ,MARCOS PAZ,VII,-58.813626409999998,-34.763917560000003,516
,"2,290","2,404",U.S. Ambiental,"52,500,188",MUNI,Marcos Paz,"1,727","Piedras, 642", , ,MARCOS PAZ,VII,-58.850355120000003,-34.789714709999998,517
,"2,291","2,405",MOVIL SANIT. Y VACUNATORIO R. Pigliacampo,"52,500,196",MUNI, ,0,S/D, , ,MARCOS PAZ,VII,-58.812894329999999,-34.763438940000000,518
,"2,292",0,C.A.P. DR. CARRILLO,"52,500,200",MUNI,Marcos Paz,"1,727",25 de Mayo N° 70, , ,MARCOS PAZ,VII,-58.838450250000001,-34.783028410000000,519
,"2,293",0,SERV. PENITENCIARIO FED. COMPLEJO II,"52,500,218",NAC,Marcos Paz,"1,727", , , ,MARCOS PAZ,VII,-58.829486080000002,-34.796521630000001,520
,"2,294","2,119",U.S. SAN CARLOS,"42,700,057",MUNI,Isidro Casanova,"1,765",Lavallol N° 1095,011-46253003/06, ,LA MATANZA,XII,-58.597211629999997,-34.714432750000000,521
,"2,303","2,128",CONS. ESC. ODONTOLOGIA ESCUELA 143,"42,700,685",MUNI,Lomas del Mirador,"1,752",Benancio Flores N° 556,011-46990563, ,LA MATANZA,XII,-58.531702299999999,-34.662645670000003,522
,"2,304","2,129",U.S. SAN JOSE OBRERO,"42,701,312",MUNI,Laferrere,"1,757",Los Toldos y Castañón,011-44860751, ,LA MATANZA,XII,-58.610871799999998,-34.721260389999998,523
,"2,305","2,130",U.S. EVA PERON NRO.22,"42,701,401",MUNI,Laferrere,"1,757",Federico P. Russo N° 4200,011-46983875, ,LA MATANZA,XII,-58.622067340000001,-34.748323929999998,524
,"2,306","2,131",U.S. Nº 40 VIRREY DEL PINO,"42,700,821",MUNI,Virrey del Pino,"1,763",Arengreen y Manzanares N° 5165,02202-494585, ,LA MATANZA,XII,-58.662906460000002,-34.854492659999998,525
,"2,307","2,132",U.S. FRANCISCO C.A.P.UTO,"42,700,863",MUNI,Virrey del Pino,"1,763",San Carlos y N. York,02202-496100,ARBA=OSM,LA MATANZA,XII,-58.699106049999997,-34.900942170000000,526
,"2,308","2,133",U.S. ROQUE PEREZ,"42,700,782",MUNI,20 de Junio,"1,761",Carabajal N° 1428,02202-4922605, ,LA MATANZA,XII,-58.727178400000000,-34.774001259999999,527
,"2,309","2,134",U.S. NUCLEO HABITACIONAL 19,"42,700,901",MUNI,Ciudad Evita,"1,778",La Guila y El Zorro Ed.2 PB s/n,011-44873949, ,LA MATANZA,XII,-58.538202140000003,-34.707462520000000,528
,"2,310","2,135",U.S. NUCLEO HABITACIONAL 17,"42,701,240",MUNI,Ciudad Evita,"1,778",Camino de Cintura y Crovara,011-46204083, ,LA MATANZA,XII,-58.542880099999998,-34.701528140000001,529
,"2,311","2,136",U. DE SALUD  MARINOS DEL FOURNIERS,"42,701,231",MUNI,Villa Madero,"1,768",Agüero N° 1037 Bo. Fournier,011-44622916, ,LA MATANZA,XII,-58.508981439999999,-34.691581329999998,530
